,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
408,0.0,,209035,0,0,0,0,0,2,0.0,,0,Jonathan,0.0,389,False,Joined Coventry City on loan - Expected back 01 Jul,2022-07-13T23:30:04.990034Z,40,209035.jpg,0.0,Panzo,0.2,False,,u,16,17,0,0,0,0,0,0.0,0.0,Panzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,150,387,149,370,148,399,149,,,,,,
409,,,209925,0,0,0,0,0,3,1.0,,0,Xande,0.0,390,False,,,50,209925.jpg,0.0,Nascimento da Costa Silva,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Xande Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,203,486,204,482,204,488,204,,,,,,
410,,,217331,0,0,0,0,0,4,0.8,,0,Sam,0.0,391,False,,,50,217331.jpg,0.0,Surridge,1.7,False,,a,16,17,0,0,0,0,0,0.0,0.0,Surridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,46,488,46,484,45,490,46,,,,,,
411,,,221403,0,0,0,0,0,2,1.3,,0,Richie,0.0,392,False,,,45,221403.jpg,0.0,Laryea,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Laryea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,176,441,176,432,176,447,176,,,,,,
412,,,242885,0,0,0,0,0,2,1.3,,0,Loïc,0.0,393,False,,,45,242885.jpg,0.0,Mbe Soh,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Mbe Soh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,181,447,181,438,181,453,181,,,,,,
413,,,242898,0,0,0,0,0,4,1.3,,0,Brennan,0.0,394,False,,,60,242898.jpg,0.0,Johnson,3.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,53,521,53,521,53,521,53,1.0,,1.0,,2.0,
414,,,244930,0,0,0,0,0,3,1.0,,0,Alex,0.0,395,False,,,50,244930.jpg,0.0,Mighten,0.0,False,,a,16,17,0,0,0,0,0,0.0,0.0,Mighten,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,208,495,209,492,209,496,209,,,,,,
415,,,437476,0,0,0,0,0,3,0.5,,0,Braian,0.0,396,False,,,45,437476.jpg,0.0,Ojeda Rodríguez,0.2,False,,a,16,17,0,0,0,0,0,0.0,0.0,Ojeda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,181,449,182,441,181,456,182,,,,,,
416,,,210156,0,0,0,0,0,4,1.3,,0,Taiwo,0.0,397,False,,,60,210156.jpg,0.0,Awoniyi,1.6,False,,a,16,17,0,0,0,0,0,0.0,0.0,Awoniyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,520,52,520,52,520,52,520,52,,,,,,
417,,,172649,0,0,0,0,0,1,1.7,,0,Dean,0.0,398,False,,,45,172649.jpg,0.0,Henderson,6.9,False,,a,16,17,0,0,0,0,0,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,50,433,45,422,37,439,50,,,,,,
418,,,437753,0,0,0,0,0,2,1.3,,0,Giulian,0.0,399,False,,,45,437753.jpg,0.0,Biancone,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Biancone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,182,451,182,443,182,457,182,,,,,,
419,,,199170,0,0,0,0,0,2,1.3,,0,Moussa,0.0,507,False,,,45,199170.jpg,0.0,Niakhaté,0.2,False,,a,16,17,0,0,0,0,0,0.0,0.0,Niakhaté,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438,171,435,171,425,171,441,171,,,,,,
420,0.0,,204822,0,0,0,0,0,2,0.0,,0,Omar,0.0,511,False,Leg injury - Expected back 01 Oct,2022-07-20T22:30:04.466287Z,45,204822.jpg,0.0,Richards,0.1,False,,i,16,17,0,0,0,0,0,0.0,0.0,Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,173,437,173,427,173,443,173,,,,,,
421,,,20066,0,0,0,0,0,1,0.5,,0,Wayne,0.0,518,False,,,40,20066.jpg,2.0,Hennessey,1.9,False,,a,16,17,4,0,0,0,0,0.0,1.0,Hennessey,180,0,0,0,6,0,0,0,0,0,8,0,37,62.8,30.0,0.0,9.3,329,25,306,2,346,2,340,23,,,,,,
422,,,114241,0,0,0,0,0,2,1.3,,0,Harry,0.0,523,False,,,45,114241.jpg,0.0,Toffolo,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Toffolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,165,420,165,407,165,426,165,,,,,,
423,,,243345,0,0,0,0,0,3,1.0,,0,Lewis,0.0,524,False,,,50,243345.jpg,0.0,O'Brien,0.0,False,,a,16,17,0,0,0,0,0,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,493,206,493,207,490,207,494,207,,,,,,
424,,,109322,0,0,0,0,0,3,1.6,,0,Jesse,0.0,527,False,,,60,109322.jpg,1.8,Lingard,4.2,False,,a,16,17,29,0,0,0,0,0.0,4.8,Lingard,354,2,0,0,13,0,0,0,1,0,0,1,105,115.8,109.5,102.0,32.7,309,133,233,131,249,128,289,132,,,,,,
425,,,514356,0,0,0,0,0,3,0.5,,0,Roméo,0.0,321,False,,,45,514356.jpg,0.0,Lavia,0.3,False,,a,17,20,0,0,0,0,0,0.0,0.0,Lavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,190,469,191,461,191,473,191,,,,,,
426,,,20467,0,0,0,0,0,3,1.0,,0,Theo,0.0,400,False,,,50,20467.jpg,1.3,Walcott,0.1,False,,a,17,20,12,0,0,0,0,0.0,2.4,Walcott,376,0,0,0,8,0,0,0,0,0,0,0,28,13.6,19.2,70.0,9.7,368,157,320,155,269,138,337,152,,,,,,
427,,,58376,0,0,0,0,0,1,1.7,,0,Alex,0.0,401,False,,,45,58376.jpg,3.2,McCarthy,0.4,False,,a,17,20,55,0,0,0,0,0.0,12.2,McCarthy,1530,0,0,5,27,0,0,0,1,0,44,3,286,334.4,10.0,0.0,34.5,193,19,338,9,393,25,284,19,,,,,,
428,,,78056,0,0,0,0,0,3,1.0,,0,Oriol,0.0,402,False,,,50,78056.jpg,2.4,Romeu Vidal,0.1,False,,a,17,20,88,0,0,0,0,0.0,17.6,Romeu,2890,2,2,7,52,0,0,0,9,0,0,6,487,540.6,525.2,247.0,131.5,100,36,52,37,153,86,79,48,,,,,,
429,,,83283,0,0,0,0,0,3,1.5,,0,Nathan,0.0,403,False,,,55,83283.jpg,2.9,Redmond,0.1,False,,a,17,20,79,0,0,0,0,0.0,14.4,Redmond,1827,1,6,4,33,0,0,0,0,0,0,6,313,333.6,516.0,310.0,116.0,194,78,56,40,121,69,104,63,,,2.0,,,
430,,,88900,0,0,0,0,0,2,1.3,,0,Jack,0.0,404,False,,,45,88900.jpg,1.1,Stephens,0.1,False,,a,17,20,12,0,0,0,0,0.0,2.7,Stephens,810,0,0,1,19,0,0,0,3,0,0,0,135,192.8,48.2,6.0,24.8,262,107,285,109,328,132,310,117,,,,,,
431,,,91047,0,0,0,0,0,3,1.0,,0,Stuart,0.0,405,False,,,50,91047.jpg,2.3,Armstrong,0.1,False,,a,17,20,57,0,0,0,0,0.0,11.4,S.Armstrong,1465,2,1,3,30,0,0,0,1,0,0,3,239,266.2,384.0,377.0,102.7,226,96,93,67,102,60,133,76,2.0,,,,,
432,,,96787,0,0,0,0,0,3,1.5,,0,Mohamed,0.0,406,False,,,55,96787.jpg,3.0,Elyounoussi,0.1,False,,a,17,20,90,0,0,0,0,0.0,16.4,Elyounoussi,2039,4,3,8,35,0,0,0,4,0,0,6,243,393.4,373.0,719.0,148.4,165,63,98,69,43,24,62,41,,,,,,
433,,,101178,0,0,0,0,0,3,1.8,,0,James,0.0,407,False,,,65,101178.jpg,4.4,Ward-Prowse,10.0,False,,a,17,20,159,0,0,0,0,0.0,24.5,Ward-Prowse,3215,10,5,7,65,0,0,0,3,1,0,21,769,970.0,1170.6,413.0,255.5,7,4,4,3,92,54,15,10,1.0,,1.0,,1.0,
434,,,155511,0,0,0,0,0,4,1.0,,0,Adam,0.0,408,False,,,55,155511.jpg,2.5,Armstrong,0.8,False,,a,17,20,57,0,0,0,0,0.0,10.4,A.Armstrong,1409,2,3,4,31,0,0,0,1,0,0,3,150,179.2,180.2,575.0,92.7,271,29,178,21,55,21,158,24,,,,,,
435,,,158534,0,0,0,0,0,2,1.3,,0,Kyle,0.0,409,False,,,45,158534.jpg,2.6,Walker-Peters,1.3,False,,a,17,20,82,0,0,0,0,0.0,18.2,Walker-Peters,2630,1,3,6,49,0,0,0,5,0,0,7,481,481.8,376.9,425.0,128.0,115,43,96,19,91,11,86,18,,,,,,
436,,,171771,0,0,0,0,0,2,1.3,,0,Jan,0.0,410,False,,,45,171771.jpg,3.0,Bednarek,0.6,False,,a,17,20,94,0,0,0,0,0.0,20.9,Bednarek,2629,4,0,7,52,1,0,0,10,0,0,15,499,699.6,88.1,321.0,111.2,49,16,247,81,118,19,112,25,,,,,,
437,,,200439,0,0,0,0,0,4,1.5,,0,Che,0.0,411,False,,,65,200439.jpg,3.4,Adams,0.8,False,,a,17,20,103,0,0,0,0,0.0,15.8,Adams,2034,7,4,5,40,0,0,0,0,0,0,11,333,425.8,337.7,804.0,156.8,146,14,106,12,30,11,56,13,,,,,,
438,,,203389,0,0,0,0,0,3,1.0,,0,Nathan,0.0,412,False,,,50,203389.jpg,2.1,Tella,0.0,False,,a,17,20,29,0,0,0,0,0.0,5.8,Tella,802,0,2,1,18,0,0,0,2,0,0,0,81,79.4,102.2,138.0,31.7,324,141,237,132,214,111,293,135,,,,,,
439,,,212721,0,0,0,0,0,2,1.3,,0,Lyanco,0.0,413,False,,,45,212721.jpg,1.3,Silveira Neves Vojnovic,0.1,False,,a,17,20,19,0,0,0,0,0.0,4.2,Lyanco,906,0,0,1,20,0,0,0,2,0,0,1,155,202.8,35.6,58.0,29.6,256,101,298,115,285,109,299,110,,,,,,
440,,,213482,0,0,0,0,0,2,0.5,,0,Yan,0.0,414,False,,,40,213482.jpg,1.8,Valery,1.0,False,,a,17,20,9,0,0,0,0,0.0,2.2,Valery,369,0,0,1,7,0,0,0,0,0,0,0,62,70.8,20.4,2.0,9.3,327,129,317,123,333,134,341,130,,,,,,
441,,,214466,0,0,0,0,0,3,0.5,,0,Will,0.0,415,False,,,45,214466.jpg,1.2,Smallbone,0.2,False,,a,17,20,5,0,0,0,0,0.0,1.1,Smallbone,132,0,0,0,5,0,0,0,0,0,0,0,25,7.2,15.7,8.0,3.1,372,161,324,156,325,157,365,161,,,,,,
442,,,240143,0,0,0,0,0,3,0.5,,0,Ibrahima,0.0,416,False,,,45,240143.jpg,1.9,Diallo,1.0,False,,a,17,20,44,0,0,0,0,0.0,9.8,Diallo,1016,0,3,1,21,0,0,0,1,0,0,3,187,177.6,209.6,79.0,46.6,273,113,162,100,265,136,265,119,,,,,,
443,,,244560,0,0,0,0,0,2,1.3,,0,Romain,0.0,417,False,,,45,244560.jpg,1.9,Perraud,0.1,False,,a,17,20,38,0,0,0,0,0.0,8.4,Perraud,1621,0,1,3,33,0,0,0,3,0,0,1,189,195.2,152.7,178.0,52.4,261,106,196,55,195,58,256,93,,,,,,
444,,,431131,0,0,0,0,0,3,1.0,,0,Moussa,0.0,418,False,,,50,431131.jpg,1.1,Djenepo,0.0,False,,a,17,20,13,0,0,0,0,0.0,2.6,Djenepo,452,0,0,1,10,0,0,0,3,0,0,0,21,45.2,88.2,130.0,26.1,341,147,246,135,222,117,307,141,,,,,,
445,0.0,,441191,0,0,0,0,0,2,0.0,,0,Tino,0.0,419,False,Knee injury - Expected back 01 Jan,2022-07-05T15:30:04.232654Z,45,441191.jpg,2.9,Livramento,0.0,False,,i,17,20,80,0,0,0,0,0.0,17.8,Livramento,2200,1,2,7,42,0,0,0,2,0,0,7,440,437.2,327.4,221.0,98.8,138,55,112,23,165,43,143,39,,,,,,
446,,,450527,0,0,0,0,0,2,1.3,,0,Mohammed,0.0,420,False,,,45,450527.jpg,1.7,Salisu,0.2,False,,a,17,20,58,0,0,0,0,0.0,12.9,Salisu,2971,0,0,6,58,1,0,0,8,1,0,4,478,730.2,139.6,330.0,119.7,37,9,207,59,112,17,98,21,,,,,,
447,,,200428,0,0,0,0,0,1,0.5,,0,Mateusz,0.0,421,False,,,40,200428.jpg,0.0,Lis,0.5,False,,a,17,20,0,0,0,0,0,0.0,0.0,Lis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,40,384,28,367,16,397,40,,,,,,
448,,,456350,0,0,0,0,0,1,1.7,,0,Gavin,0.0,422,False,,,45,456350.jpg,0.0,Bazunu,1.1,False,,a,17,20,0,0,0,0,0,0.0,0.0,Bazunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,52,457,48,449,41,463,52,,,,,,
449,,,477386,0,0,0,0,0,2,1.3,,0,Armel,0.0,423,False,,,45,477386.jpg,0.0,Bella-Kotchap,0.1,False,,a,17,20,0,0,0,0,0,0.0,0.0,Bella-Kotchap,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,185,461,185,452,185,466,185,,,,,,
450,,,20310,0,0,0,0,0,1,0.5,,0,Willy,0.0,424,False,,,40,20310.jpg,1.0,Caballero,2.0,False,,a,17,20,2,0,0,0,0,0.0,0.5,Caballero,180,0,0,0,5,0,0,0,1,0,6,0,23,53.2,0.0,0.0,5.4,334,26,367,15,347,3,355,26,,,,,,
451,,,193204,0,0,0,0,0,3,1.5,,0,Joe,0.0,512,False,,,55,193204.jpg,0.0,Ayodele-Aribo,0.4,False,,a,17,20,0,0,0,0,0,0.0,0.0,Aribo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,510,218,511,219,510,219,511,219,,,,,,
452,,,37915,0,0,0,0,0,1,4.5,,0,Hugo,0.0,425,False,,,55,37915.jpg,4.2,Lloris,4.7,False,,a,18,6,158,0,0,0,0,0.0,28.7,Lloris,3420,0,0,16,40,0,0,0,2,0,97,11,703,746.2,23.0,0.0,76.9,33,10,313,5,498,50,193,9,,,,,,
453,,,40383,0,0,0,0,0,1,1.5,,0,Fraser,0.0,426,False,,,40,40383.jpg,3.0,Forster,10.1,False,,a,18,6,57,0,0,0,0,0.0,14.2,Forster,1710,0,0,3,35,0,0,0,1,0,68,6,330,559.8,0.0,0.0,56.2,96,18,370,18,350,6,242,17,,,,,,
454,,,78830,0,0,0,0,0,4,4.5,,0,Harry,0.0,427,False,,,115,78830.jpg,5.2,Kane,21.7,False,,a,18,6,192,0,0,0,0,0.0,16.7,Kane,3231,17,11,14,40,0,0,0,5,0,0,23,684,1036.4,674.0,1798.0,350.4,5,1,25,1,2,1,3,1,,,1.0,,1.0,
455,,,85971,0,0,0,0,0,3,4.2,,0,Son,0.0,428,False,,,120,85971.jpg,7.4,Heung-min,26.2,False,,a,18,6,258,0,0,0,0,0.0,21.5,Son,3009,23,10,18,30,0,0,0,2,0,0,27,819,1201.8,1051.5,1296.0,355.4,2,2,6,5,8,3,2,2,1.0,,3.0,,3.0,
456,,,87835,0,0,0,0,0,2,2.8,,0,Matt,0.0,429,False,,,50,87835.jpg,4.5,Doherty,1.2,False,,a,18,6,67,0,0,0,0,0.0,13.4,Doherty,871,2,5,3,11,0,0,0,0,0,0,8,255,279.6,224.4,291.0,79.6,218,85,158,42,130,24,187,57,,,,,,
457,,,93264,0,0,0,0,0,2,2.8,,0,Eric,0.0,430,False,,,50,93264.jpg,3.8,Dier,3.2,False,,a,18,6,132,0,0,0,0,0.0,26.4,Dier,3071,0,1,16,30,1,0,0,1,0,0,7,680,727.4,117.1,195.0,104.0,38,10,227,71,185,51,128,32,,,2.0,,,
458,,,95715,0,0,0,0,0,3,2.6,,0,Lucas,0.0,431,False,,,60,95715.jpg,2.6,Rodrigues Moura da Silva,0.3,False,,a,18,6,87,0,0,0,0,0.0,14.5,Lucas Moura,1763,2,6,8,21,0,0,0,4,0,0,4,324,390.8,490.0,431.0,131.1,168,65,63,45,90,53,80,49,,,,,,
459,,,115556,0,0,0,0,0,2,2.8,,0,Ben,0.0,432,False,,,50,115556.jpg,3.6,Davies,0.7,False,,a,18,6,105,0,0,0,0,0.0,21.0,Davies,2537,1,2,12,30,0,0,0,6,0,0,3,490,501.4,203.5,254.0,96.2,110,41,166,44,151,33,148,41,,,,,,
460,,,132015,0,0,0,0,0,3,2.5,,0,Pierre-Emile,0.0,433,False,,,55,132015.jpg,3.0,Højbjerg,0.9,False,,a,18,6,109,0,0,0,0,0.0,19.8,Højbjerg,3196,2,3,16,34,0,0,0,3,0,0,6,616,716.0,439.2,323.0,147.9,44,17,75,53,116,67,64,43,,,,,,
461,,,157668,0,0,0,0,0,3,1.5,,0,Harry,0.0,434,False,,,45,157668.jpg,1.7,Winks,2.1,False,,a,18,6,33,0,0,0,0,0.0,7.3,Winks,904,0,2,1,15,0,0,0,2,0,0,1,175,168.6,198.6,20.0,38.8,278,116,168,103,311,152,276,124,2.0,,,,,
462,,,173904,0,0,0,0,0,2,2.3,,0,Davinson,0.0,435,False,,,45,173904.jpg,4.0,Sánchez,0.7,False,,a,18,6,93,0,0,0,0,0.0,20.7,Sánchez,1626,2,1,10,16,0,0,0,4,0,0,8,417,421.4,94.3,186.0,70.2,149,61,244,79,189,54,213,73,,,,,,
463,,,184349,0,0,0,0,0,2,2.3,,0,Ryan,0.0,436,False,,,45,184349.jpg,3.7,Sessegnon,0.6,False,,a,18,6,56,0,0,0,0,0.0,12.4,R.Sessegnon,1046,0,3,6,11,0,0,0,2,0,0,3,231,171.0,204.9,137.0,51.3,277,114,165,43,215,71,259,95,,,,,,
464,0.0,,194252,0,0,0,0,0,3,0.0,,0,Steven,0.0,437,False,Transferred to Ajax,2022-07-08T11:00:04.174761Z,55,194252.jpg,2.2,Bergwijn,0.0,False,,u,18,6,55,0,0,0,0,0.0,10.0,Bergwijn,548,3,2,3,6,0,0,0,1,0,0,3,138,164.8,111.6,275.0,55.1,282,117,232,130,141,81,244,109,,,,,,
465,,,199249,0,0,0,0,0,2,2.3,,0,Sergio,0.0,438,False,,,45,199249.jpg,4.2,Reguilón,3.0,False,,a,18,6,104,0,0,0,0,0.0,23.1,Reguilón,1914,2,4,9,25,0,0,0,4,0,0,9,438,468.8,459.9,362.0,129.3,124,47,69,12,106,14,84,17,,,,,,
466,,,199584,0,0,0,0,0,2,1.5,,0,Japhet,0.0,439,False,,,40,199584.jpg,2.6,Tanganga,4.4,False,,a,18,6,29,0,0,0,0,0.0,7.2,Tanganga,735,0,0,5,11,0,0,0,2,1,0,0,133,118.0,48.1,108.0,27.5,308,124,286,110,243,85,303,112,,,,,,
467,,,202993,0,0,0,0,0,3,2.5,,0,Rodrigo,0.0,440,False,,,55,202993.jpg,3.1,Bentancur,0.4,False,,a,18,6,52,0,0,0,0,0.0,9.5,Bentancur,1360,0,4,9,12,0,0,0,5,0,0,4,266,322.8,244.8,122.0,68.9,197,81,144,93,228,120,218,102,,,,,,
468,,,209042,0,0,0,0,0,3,1.5,,0,Oliver,0.0,441,False,,,45,209042.jpg,1.9,Skipp,0.5,False,,a,18,6,34,0,0,0,0,0.0,7.6,Skipp,1346,0,0,8,13,0,0,0,6,0,0,0,180,183.8,151.5,39.0,37.4,269,112,198,116,297,146,279,125,,,,,,
469,,,214225,0,0,0,0,0,2,1.5,,0,Joe,0.0,442,False,,,40,214225.jpg,1.0,Rodon,0.5,False,,a,18,6,3,0,0,0,0,0.0,0.8,Rodon,87,0,0,0,3,0,0,0,0,0,0,0,17,19.6,0.7,0.0,2.0,362,140,360,143,371,149,373,142,,,,,,
470,,,221632,0,0,0,0,0,2,2.8,,0,Cristian,0.0,443,False,,,50,221632.jpg,2.9,Romero,2.7,False,,a,18,6,63,0,0,0,0,0.0,12.6,Romero,1844,1,0,5,25,0,0,0,8,0,0,10,385,498.8,98.9,102.0,69.9,111,42,239,76,247,88,216,75,,,,,,
471,,,227127,0,0,0,0,0,3,2.0,,0,Yves,0.0,444,False,,,50,227127.jpg,2.5,Bissouma,1.6,False,,a,18,6,66,0,0,0,0,0.0,13.2,Bissouma,2110,1,2,7,28,0,0,0,10,0,0,9,351,429.2,169.3,126.0,72.4,144,54,187,113,225,119,209,99,,,,,,
472,,,241157,0,0,0,0,0,2,2.8,,0,Emerson,0.0,445,False,,,50,241157.jpg,3.3,Leite de Souza Junior,0.7,False,,a,18,6,102,0,0,0,0,0.0,20.4,Emerson Royal,2282,1,1,10,26,0,0,0,5,0,0,8,489,463.0,448.9,298.0,121.1,127,50,74,14,127,23,93,19,,,,,,
473,,,445044,0,0,0,0,0,3,3.2,,0,Dejan,0.0,446,False,,,80,445044.jpg,5.5,Kulusevski,8.1,False,,a,18,6,99,0,0,0,0,0.0,12.4,Kulusevski,1259,5,9,9,11,0,0,0,3,0,0,8,343,425.2,368.7,442.0,123.3,148,56,99,70,83,48,91,56,,,,,,
474,,,490145,0,0,0,0,0,4,1.5,,0,Dane,0.0,447,False,,,45,490145.jpg,1.0,Scarlett,0.7,False,,a,18,6,1,0,0,0,0,0.0,0.2,Scarlett,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,382,38,466,44,458,43,385,40,,,,,,
475,,,45034,0,0,0,0,0,2,3.1,,0,Ivan,0.0,448,False,,,55,45034.jpg,0.0,Perišić,33.0,False,,a,18,6,0,0,0,0,0,0.0,0.0,Perišić,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,191,501,191,499,191,502,191,,,,,,
476,,,448791,0,0,0,0,0,3,1.5,,0,Harvey,0.0,449,False,,,45,448791.jpg,0.0,White,0.3,False,,a,18,6,0,0,0,0,0,0.0,0.0,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,182,454,183,446,182,460,183,,,,,,
477,,,482442,0,0,0,0,0,3,1.5,,0,Pape Matar,0.0,450,False,,,45,482442.jpg,0.0,Sarr,0.4,False,,a,18,6,0,0,0,0,0,0.0,0.0,Sarr,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,186,463,187,455,187,468,187,,,,,,
478,,,214572,0,0,0,0,0,1,1.5,,0,Brandon,0.0,451,False,,,40,214572.jpg,0.0,Austin,0.3,False,,a,18,6,0,0,0,0,0,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,41,388,30,372,18,400,41,,,,,,
479,,,496179,0,0,0,0,0,3,1.5,,0,Alfie,0.0,452,False,,,45,496179.jpg,0.0,Devine,0.1,False,,a,18,6,0,0,0,0,0,0.0,0.0,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,189,468,190,460,190,472,190,,,,,,
480,,,447235,0,0,0,0,0,4,1.5,,0,Troy,0.0,453,False,,,45,447235.jpg,0.0,Parrott,1.1,False,,a,18,6,0,0,0,0,0,0.0,0.0,Parrott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,456,42,452,41,444,41,458,43,,,,,,
481,0.0,,212319,0,0,0,0,0,4,0.0,,0,Richarlison,0.0,454,False,Suspended until 13 Aug,2022-07-05T15:30:04.242689Z,85,212319.jpg,4.2,de Andrade,0.4,False,,s,18,6,125,0,0,0,0,0.0,14.7,Richarlison,2522,10,6,7,46,0,0,0,9,0,0,19,413,651.4,383.7,1010.0,203.9,59,5,94,10,14,8,29,8,,,,,,
482,,,171101,0,0,0,0,0,2,2.8,,0,Clément,0.0,513,False,,,50,171101.jpg,0.0,Lenglet,0.5,False,,a,18,6,0,0,0,0,0,0.0,0.0,Lenglet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,187,483,187,479,187,485,187,,,,,,
483,,,232859,0,0,0,0,0,2,2.3,,0,Djed,0.0,522,False,,,45,232859.jpg,0.0,Spence,1.2,False,,a,18,6,0,0,0,0,0,0.0,0.0,Spence,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,179,445,179,436,179,451,179,,,,,,
484,,,37096,0,0,0,0,0,1,2.1,,0,Lukasz,0.0,455,False,,,50,37096.jpg,3.7,Fabianski,1.2,False,,a,19,21,136,0,0,0,0,0.0,27.2,Fabianski,3330,0,0,8,50,0,3,0,2,0,114,9,661,918.6,0.0,0.0,91.8,10,5,470,49,463,43,164,6,,,,,,
485,,,40669,0,0,0,0,0,2,0.8,,0,Angelo,0.0,456,False,,,45,40669.jpg,3.6,Ogbonna,0.1,False,,a,19,21,40,0,0,0,0,0.0,8.9,Ogbonna,921,1,0,3,11,0,0,0,1,0,0,6,182,167.0,5.3,67.0,24.0,279,115,345,135,272,99,314,120,,,,,,
486,,,55459,0,0,0,0,0,2,1.3,,0,Aaron,0.0,457,False,,,50,55459.jpg,3.7,Cresswell,3.7,False,,a,19,21,115,0,0,0,0,0.0,23.0,Cresswell,2726,2,4,7,38,0,0,0,3,0,0,17,578,589.2,545.7,187.0,132.4,80,30,46,10,188,53,78,16,3.0,,1.0,,,
487,,,57531,0,0,0,0,0,4,1.4,,0,Michail,0.0,458,False,,,75,57531.jpg,3.9,Antonio,4.4,False,,a,19,21,140,0,0,0,0,0.0,18.7,Antonio,2975,10,10,7,43,0,0,1,6,1,0,14,441,649.2,615.6,1274.0,252.7,60,6,36,2,9,6,17,5,,,,,3.0,
488,,,60232,0,0,0,0,0,2,1.3,,0,Craig,0.0,459,False,,,50,60232.jpg,2.6,Dawson,0.5,False,,a,19,21,90,0,0,0,0,0.0,18.0,Dawson,2752,2,3,6,43,0,0,0,4,1,0,1,466,712.0,62.4,389.0,116.6,45,13,271,97,101,12,103,23,,,,,,
489,,,86934,0,0,0,0,0,3,1.0,,0,Manuel,0.0,460,False,,,55,86934.jpg,3.1,Lanzini,0.3,False,,a,19,21,92,0,0,0,0,0.0,16.7,Lanzini,1777,5,3,4,29,0,0,0,2,0,0,8,440,425.4,373.5,201.0,100.3,147,55,97,68,179,97,139,79,4.0,,,,2.0,
490,,,103192,0,0,0,0,0,2,0.8,,0,Kurt,0.0,461,False,,,45,103192.jpg,2.8,Zouma,1.3,False,,a,19,21,66,0,0,0,0,0.0,14.7,Zouma,2078,1,0,5,29,1,0,0,1,0,0,5,388,506.0,33.3,131.0,67.2,107,40,300,116,220,72,220,76,,,,,,
